89036-670;Velha;Rua Paulo Piske;-26.9168815;-49.0995598;15.3
89036-501;Velha;Rua Gustavo Budag;-26.918693;-49.0942472;15.3
89068-110;Itoupava central;Rua Henrique Griebel;-26.820162;-49.0939777;15.3
89022-470;Garcia;Rua Ernesto Lindner;-26.9554267;-49.0698606;15.3
89010-650;Bom retiro;Rua Voluntarios da Patria;-26.924804;-49.0745102;15.3
89015-360;Vorstadt;Rua Andrino Fermino Serpa;-26.9025732;-49.0429758;15.35
89065-630;Salto do norte;Rua Eduardo Schuh;-26.8664746;-49.1140578;15.35
89057-700;Tribess;Rua Francisco Vahldieck;-26.8835204;-49.0721619;15.35
89070-272;Badenfurt;Rua Heinrich Hemmer;-26.8820467;-49.1224641;15.35
89010-003;Centro;Rua 15 de Novembro;-26.9211104;-49.0577836;15.35
89066-110;Itoupava central;Rua Edmund Jenichen;-26.8393186;-49.0943063;15.35
89062-080;Itoupava central;Rua Tereza Fischer;-26.8423599;-49.082931;15.35
89066-060;Itoupavazinha;Rua Gustavo Henschel;-26.8488729;-49.0955441;15.35
89010-101;Centro;Avenida Presidente Castelo Branco;-26.9215177;-49.061926;15.35
89050-213;Ponta aguda;Rua Republica Argentina;-26.9064258;-49.0448293;15.4
89015-340;Vorstadt;Rua Navegantes;-26.9031146;-49.0423927;15.4
89036-256;Velha;Rua Joao Pessoa;-26.9145674;-49.0797311;15.4
89055-050;Fortaleza;Rua Alberto Felicio Adriano;-26.8773731;-49.0645364;15.4
89056-300;Fortaleza;Rua Miguel Servet;-26.8754639;-49.0736358;15.4
89036-400;Velha;Rua Jaragua;-26.9175762;-49.0917647;15.4
89015-208;Vorstadt;Rua Itajai;-26.9116961;-49.0469884;15.45
89015-408;Vorstadt;Alameda Erich Karmann;-26.8985158;-49.0428239;15.45
89010-580;Jardim blumenau;Rua Engenheiro Emilio Baumgart;-26.9295293;-49.0673602;15.45
89053-265;Itoupava norte;Rua Alwin Kroening;-26.8787001;-49.0873902;15.45
89036-140;Velha;Rua Guilherme Butzke Senior;-26.919239;-49.0860499;15.45
89068-070;Itoupava central;Rua Alwin Venske;-26.8209996;-49.0910643;15.45
89037-080;Agua verde;Rua Felipe Otto Becker;-26.9113596;-49.1001998;15.45
89030-490;Itoupava seca;Rua Nayme Tomelin;-26.8788989;-49.0912211;15.5
89021-065;Garcia;Rua Caingas;-26.9416329;-49.0714914;15.5
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;15.5
89065-640;Salto do norte;Rua Max Maul;-26.8632931;-49.1159143;15.5
89068-150;Itoupava central;Rua Guilherme Borchardt;-26.8179058;-49.0914391;15.5
89030-310;Itoupava seca;Rua Gustavo Salinger;-26.8911566;-49.0904039;15.55
89015-350;Vorstadt;Rua Anitapolis;-26.9028847;-49.0419777;15.55
89037-020;Agua verde;Rua Apolonia Von Buettner;-26.9073054;-49.0967232;15.55
89065-640;Salto do norte;Rua Max Maul;-26.8632931;-49.1159143;15.55
89010-120;Centro;Rua Presidente John Kennedy;-26.9189773;-49.0681998;15.55
89010-003;Centro;Rua 15 de Novembro;-26.9211104;-49.0577836;15.55
89070-272;Badenfurt;Rua Heinrich Hemmer;-26.8820467;-49.1224641;15.55
89050-300;Ponta aguda;Rua Bolivia;-26.9158081;-49.0644539;15.6
89050-213;Ponta aguda;Rua Republica Argentina;-26.9064258;-49.0448293;15.6
89037-097;Agua verde;Rua Alferes Julio Sametzki;-26.9114326;-49.1012442;15.6
89021-075;Garcia;Rua Santanopolis;-26.9418387;-49.0728444;15.6
89057-700;Tribess;Rua Francisco Vahldieck;-26.8835204;-49.0721619;15.6
89056-150;Itoupava norte;Rua 25 de Agosto;-26.8761314;-49.0805143;15.6
89068-061;Itoupava central;Rua Erich Belz;-26.8211875;-49.0969569;15.6
89021-070;Garcia;Rua Ibirama;-26.9427148;-49.0712025;15.6
89036-501;Velha;Rua Gustavo Budag;-26.918693;-49.0942472;15.6
89015-420;Vorstadt;Alameda Engenheiro Gustav Leyen;-26.8982382;-49.0412773;15.65
89062-212;Itoupava central;Rua Perola do Vale;-26.834914;-49.0821705;15.65
89072-200;Badenfurt;Rua Arnold Hemmer;-26.8816738;-49.1662501;15.65
89036-256;Velha;Rua Joao Pessoa;-26.9145674;-49.0797311;15.65
89012-200;Victor konder;Rua Carlos Rischbieter;-26.9077427;-49.0732069;15.7
89056-130;Fortaleza;Rua Albert Einstein;-26.8753658;-49.0713747;15.7
89055-001;Tribess;Rua Julio Michel;-26.8807717;-49.0613309;15.7
89035-207;Vila nova;Rua Daniel Pfaffendorf;-26.9031179;-49.0804412;15.7
89021-320;Garcia;Rua dos Bandeirantes;-26.9406993;-49.0668324;15.7
89062-330;Itoupava central;Rua Jacob Laforce;-26.8172333;-49.0844089;15.7
89066-802;Itoupavazinha;Rua Engenheiro Maicon Siemenskoski;-26.862198;-49.1166045;15.7
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;15.7
89050-213;Ponta aguda;Rua Republica Argentina;-26.9064258;-49.0448293;15.75
89030-140;Itoupava seca;Rua Clara Persuhn;-26.9007607;-49.0818083;15.75
89062-220;Itoupava central;Rua George Fridrich Mordhorst;-26.826806;-49.0818168;15.75
89036-256;Velha;Rua Joao Pessoa;-26.9145674;-49.0797311;15.75
89062-216;Itoupava central;Rua Tunapolis;-26.8347958;-49.084886;15.8
89021-075;Garcia;Rua Santanopolis;-26.9418387;-49.0728444;15.8
89010-460;Jardim blumenau;Rua Natal;-26.9314295;-49.0649398;15.85
89068-110;Itoupava central;Rua Henrique Griebel;-26.820162;-49.0939777;15.85
89065-101;Salto do norte;Rua Engenheiro Udo Deeke;-26.8714168;-49.095702;15.85
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;15.85
89056-120;Fortaleza;Rua James Dewar;-26.8743928;-49.0694738;15.85
89056-150;Itoupava norte;Rua 25 de Agosto;-26.8761314;-49.0805143;15.9
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;15.9
89052-020;Itoupava norte;Rua Dolores Duran;-26.8913069;-49.0640005;15.9
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;15.9
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;15.9
89070-272;Badenfurt;Rua Heinrich Hemmer;-26.8820467;-49.1224641;15.9
89055-001;Tribess;Rua Julio Michel;-26.8807717;-49.0613309;15.9
89036-501;Velha;Rua Gustavo Budag;-26.918693;-49.0942472;15.94
89062-340;Itoupava central;Rua Hermann Tiedt;-26.8165738;-49.0846073;15.95
89037-256;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379;15.95
89051-160;Ponta aguda;Rua Deputado Antonio Heil;-26.9015105;-49.0614854;15.95
89057-170;Fortaleza;Rua Johann Maul;-26.8679371;-49.0600621;15.95
89036-190;Velha;Rua Laguna;-26.9190212;-49.0907244;15.95
89036-501;Velha;Rua Gustavo Budag;-26.918693;-49.0942472;15.95
89030-520;Itoupava seca;Rua Richard Franz Parucker;-26.8785007;-49.0943311;15.95
89022-430;Garcia;Rua Acre;-26.9537435;-49.0698811;15.95
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;16.0
89062-223;Itoupava central;Rua Ipoa;-26.8348689;-49.0832559;16.0
89065-101;Salto do norte;Rua Engenheiro Udo Deeke;-26.8714168;-49.095702;16.0
89036-501;Velha;Rua Gustavo Budag;-26.918693;-49.0942472;16.0
89030-170;Itoupava seca;Rua Icara;-26.8998231;-49.0824934;16.0
89030-150;Itoupava seca;Rua Gustavo Persuhn;-26.8997231;-49.0817473;16.05
89021-062;Garcia;Rua Capitao Von Gilsa;-26.9421686;-49.0715992;16.05
89015-400;Vorstadt;Rua Antonio Treis;-26.9018778;-49.038204;16.05
89036-256;Velha;Rua Joao Pessoa;-26.9145674;-49.0797311;16.1
89051-120;Ponta aguda;Rua Ricardo Reckelberg;-26.9035828;-49.0637593;16.1
89015-480;Vorstadt;Rua Cassio Medeiros;-26.9002673;-49.038472;16.1
89020-200;Garcia;Rua Ituporanga;-26.9327832;-49.0580076;16.1
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;16.1
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;16.1
89021-185;Garcia;Rua Camoes;-26.9428378;-49.0694851;16.1
89037-210;Agua verde;Rua Catharina Braun;-26.9113798;-49.1021022;16.1
89036-501;Velha;Rua Gustavo Budag;-26.918693;-49.0942472;16.15
89062-020;Itoupava central;Rua Henrique Passold;-26.8481167;-49.0819359;16.15
89037-256;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379;16.15
89056-300;Fortaleza;Rua Miguel Servet;-26.8754639;-49.0736358;16.2
89068-020;Itoupava central;Rua Hermann Kaestner;-26.8286701;-49.0901049;16.2
89037-256;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379;16.2
89055-001;Tribess;Rua Julio Michel;-26.8807717;-49.0613309;16.25
89012-200;Victor konder;Rua Carlos Rischbieter;-26.9077427;-49.0732069;16.25
89052-680;Itoupava norte;Rua Augusto Sutter;-26.8845075;-49.0839477;16.25
89062-010;Itoupava central;Rua Christian Wilhelm Staack;-26.8467276;-49.0811388;16.25
89053-530;Itoupava norte;Rua Santa Efigenia;-26.8755453;-49.0843192;16.25
89036-201;Velha;Rua Zenaide Santos de Souza;-26.9126888;-49.0890907;16.3
89051-230;Ponta aguda;Rua Deputado Walter Vicente Gomes;-26.8958325;-49.0576351;16.3
89065-101;Salto do norte;Rua Engenheiro Udo Deeke;-26.8714168;-49.095702;16.3
89062-270;Itoupava central;Rua Arnoldo Beck;-26.8215024;-49.0819976;16.3
89036-075;Velha;Rua Osvaldo Mantau;-26.9153046;-49.0824406;16.35
89036-501;Velha;Rua Gustavo Budag;-26.918693;-49.0942472;16.35
89036-256;Velha;Rua Joao Pessoa;-26.9145674;-49.0797311;16.35
89015-208;Vorstadt;Rua Itajai;-26.9116961;-49.0469884;16.35
89052-680;Itoupava norte;Rua Augusto Sutter;-26.8845075;-49.0839477;16.35
89010-460;Jardim blumenau;Rua Natal;-26.9314295;-49.0649398;16.35
89068-160;Itoupava central;Rua Alex Borchardt;-26.8163947;-49.1013844;16.35
89015-430;Vorstadt;Alameda Ralf Bruno Gross;-26.8989653;-49.0420927;16.35
89036-256;Velha;Rua Joao Pessoa;-26.9145674;-49.0797311;16.4
89036-256;Velha;Rua Joao Pessoa;-26.9145674;-49.0797311;16.4
89050-300;Ponta aguda;Rua Bolivia;-26.9158081;-49.0644539;16.4
89021-075;Garcia;Rua Santanopolis;-26.9418387;-49.0728444;16.4
89053-500;Itoupava norte;Rua Almirante Armin Zimmermann;-26.8776068;-49.0849655;16.4
89068-210;Itoupava central;Rua Frederico Voelz;-26.8136448;-49.0921571;16.4
89070-541;Salto do norte;Rua Johann Sachse;-26.8646743;-49.1243115;16.45
89037-256;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379;16.45
89037-256;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379;16.45
89022-110;Garcia;Rua Piratininga;-26.9441548;-49.0717433;16.45
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;16.45
89053-220;Itoupava norte;Rua Henrique Bennertz;-26.8791761;-49.0822456;16.45
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;16.45
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;16.45
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;16.45
89057-700;Tribess;Rua Francisco Vahldieck;-26.8835204;-49.0721619;16.5
89022-450;Garcia;Rua Capinzal;-26.9549299;-49.0719426;16.5
89022-450;Garcia;Rua Capinzal;-26.9549299;-49.0719426;16.5
89062-290;Itoupava central;Rua Joao Krause;-26.8196545;-49.0855166;16.5
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;16.55
89012-200;Victor konder;Rua Carlos Rischbieter;-26.9077427;-49.0732069;16.6
89036-140;Velha;Rua Guilherme Butzke Senior;-26.919239;-49.0860499;16.6
89015-208;Vorstadt;Rua Itajai;-26.9116961;-49.0469884;16.6
89015-330;Vorstadt;Rua Itajuba;-26.9038588;-49.0407955;16.6
89070-272;Badenfurt;Rua Heinrich Hemmer;-26.8820467;-49.1224641;16.6
89012-380;Boa vista;Rua Luiz Probst;-26.8956272;-49.0617119;16.65
89037-256;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379;16.65
89012-190;Victor konder;Rua Heinrich Hosang;-26.9079728;-49.0757152;16.65
89022-475;Garcia;Rua Augusta;-26.9556372;-49.0693864;16.65
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;16.65
89056-101;Fortaleza;Rua Fritz Koegler;-26.8703023;-49.0726174;16.7
89030-400;Itoupava seca;Rua Coronel Feddersen;-26.8902201;-49.0866196;16.7
89015-300;Vorstadt;Rua Sao Bento;-26.9044203;-49.0431699;16.7
89037-060;Agua verde;Rua Presidente Getulio;-26.9111715;-49.0984204;16.7
89012-190;Victor konder;Rua Heinrich Hosang;-26.9079728;-49.0757152;16.7
89062-440;Itoupava central;Rua Henrique Setter;-26.811852;-49.085813;16.7
89055-130;Fortaleza;Rua Galileu Galilei;-26.8791459;-49.0635145;16.75
89030-320;Itoupava seca;Rua Irineu Provezi;-26.8963163;-49.0898779;16.75
89065-101;Salto do norte;Rua Engenheiro Udo Deeke;-26.8714168;-49.095702;16.75
89062-220;Itoupava central;Rua George Fridrich Mordhorst;-26.826806;-49.0818168;16.75
89030-101;Itoupava seca;Rua Engenheiro Paul Werner;-26.8962619;-49.0824227;16.75
89065-320;Salto do norte;Rua Mozart;-26.8795802;-49.1007026;16.75
89068-061;Itoupava central;Rua Erich Belz;-26.8211875;-49.0969569;16.75
89062-212;Itoupava central;Rua Perola do Vale;-26.834914;-49.0821705;16.75
89030-300;Itoupava seca;Rua Para;-26.8975422;-49.0910983;16.8
89030-150;Itoupava seca;Rua Gustavo Persuhn;-26.8997231;-49.0817473;16.8
89057-700;Tribess;Rua Francisco Vahldieck;-26.8835204;-49.0721619;16.8
89055-130;Fortaleza;Rua Galileu Galilei;-26.8791459;-49.0635145;16.8
89021-180;Garcia;Rua Pedro Alvares Cabral;-26.9431964;-49.0684494;16.8
89021-185;Garcia;Rua Camoes;-26.9428378;-49.0694851;16.8
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;16.8
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;16.8
89030-140;Itoupava seca;Rua Clara Persuhn;-26.9007607;-49.0818083;16.85
89068-150;Itoupava central;Rua Guilherme Borchardt;-26.8179058;-49.0914391;16.85
89065-101;Salto do norte;Rua Engenheiro Udo Deeke;-26.8714168;-49.095702;16.85
89015-400;Vorstadt;Rua Antonio Treis;-26.9018778;-49.038204;16.85
89030-030;Itoupava seca;Rua Iguacu;-26.8997322;-49.0786667;16.85
89051-160;Ponta aguda;Rua Deputado Antonio Heil;-26.9015105;-49.0614854;16.85
89021-075;Garcia;Rua Santanopolis;-26.9418387;-49.0728444;16.9
89030-240;Itoupava seca;Rua Henrique Eckelberg;-27.1673557;-49.5385707;16.95
89066-101;Itoupava central;Rua Franz Volles;-26.835932;-49.102338;16.95
89070-272;Badenfurt;Rua Heinrich Hemmer;-26.8820467;-49.1224641;16.95
89021-310;Garcia;Rua Andre Boettcher;-26.9401331;-49.0673461;16.95
89031-025;Itoupava seca;Rua Heinz Hartmann;-26.887438;-49.0893729;17.0
89015-300;Vorstadt;Rua Sao Bento;-26.9044203;-49.0431699;17.05
89065-130;Salto do norte;Rua Ari Barroso;-26.8615641;-49.0995601;17.05
89063-020;Itoupava central;Rua Rudiberto Krueger;-26.8093843;-49.0893876;17.05
89062-430;Itoupava central;Rua Felippe Jensen;-26.8137398;-49.0881964;17.05
89012-390;Boa vista;Rua Walter Berner;-26.8990647;-49.072288;17.05
89037-256;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379;17.05
89015-300;Vorstadt;Rua Sao Bento;-26.9044203;-49.0431699;17.05
89021-062;Garcia;Rua Capitao Von Gilsa;-26.9421686;-49.0715992;17.05
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;17.05
89030-400;Itoupava seca;Rua Coronel Feddersen;-26.8902201;-49.0866196;17.05
89030-400;Itoupava seca;Rua Coronel Feddersen;-26.8902201;-49.0866196;17.05
89030-101;Itoupava seca;Rua Engenheiro Paul Werner;-26.8962619;-49.0824227;17.05
89030-320;Itoupava seca;Rua Irineu Provezi;-26.8963163;-49.0898779;17.05
89070-080;Badenfurt;Rua Margareth Bennertz;-26.8824738;-49.1235962;17.1
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;17.15
89031-063;Do salto;Rua Presidente Bento Araujo;-26.8855273;-49.0935313;17.15
89055-001;Tribess;Rua Julio Michel;-26.8807717;-49.0613309;17.15
89021-190;Garcia;Rua Lydia Zwicker;-26.9438557;-49.0669679;17.15
89021-175;Garcia;Rua Maceio;-26.9425295;-49.069343;17.2
89015-300;Vorstadt;Rua Sao Bento;-26.9044203;-49.0431699;17.2
89015-320;Vorstadt;Rua Cananeia;-26.9051791;-49.0421661;17.2
89030-520;Itoupava seca;Rua Richard Franz Parucker;-26.8785007;-49.0943311;17.2
89055-001;Tribess;Rua Julio Michel;-26.8807717;-49.0613309;17.2
89030-150;Itoupava seca;Rua Gustavo Persuhn;-26.8997231;-49.0817473;17.25
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;17.25
89021-170;Garcia;Rua Portugal;-26.9426949;-49.0695836;17.25
89070-550;Salto do norte;Rua Angelo Bressanini;-26.8664795;-49.1176436;17.25
89055-001;Tribess;Rua Julio Michel;-26.8807717;-49.0613309;17.25
89030-400;Itoupava seca;Rua Coronel Feddersen;-26.8902201;-49.0866196;17.3
89036-256;Velha;Rua Joao Pessoa;-26.9145674;-49.0797311;17.3
89051-160;Ponta aguda;Rua Deputado Antonio Heil;-26.9015105;-49.0614854;17.3
89015-208;Vorstadt;Rua Itajai;-26.9116961;-49.0469884;17.3
89055-001;Tribess;Rua Julio Michel;-26.8807717;-49.0613309;17.3
89062-410;Itoupava central;Rua Pedro Benjamino de Oliveira;-26.8143735;-49.0858531;17.3
89022-475;Garcia;Rua Augusta;-26.9556372;-49.0693864;17.3
89065-101;Salto do norte;Rua Engenheiro Udo Deeke;-26.8714168;-49.095702;17.3
89050-130;Ponta aguda;Rua Mexico;-26.9116448;-49.0594885;17.3
89015-320;Vorstadt;Rua Cananeia;-26.9051791;-49.0421661;17.35
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;17.35
89057-700;Tribess;Rua Francisco Vahldieck;-26.8835204;-49.0721619;17.35
89022-030;Garcia;Rua Paulo Kellner;-26.9457674;-49.0733918;17.35
89036-490;Velha;Rua Oswaldo Cruz;-26.9193603;-49.098184;17.35
89022-080;Garcia;Rua Campos Novos;-26.946299;-49.0724331;17.35
89030-210;Itoupava seca;Rua Fides Deeke;-26.8986205;-49.0827736;17.4
89030-320;Itoupava seca;Rua Irineu Provezi;-26.8963163;-49.0898779;17.4
89030-300;Itoupava seca;Rua Para;-26.8975422;-49.0910983;17.4
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;17.4
89062-290;Itoupava central;Rua Joao Krause;-26.8196545;-49.0855166;17.4
89030-130;Itoupava seca;Rua Presidente Arthur Bernardes;-26.8991808;-49.0790538;17.4
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;17.45
89030-310;Itoupava seca;Rua Gustavo Salinger;-26.8911566;-49.0904039;17.45
89030-250;Itoupava seca;Rua Augusto Daniel Persuhn;-26.8960184;-49.0860698;17.5
89066-350;Itoupavazinha;Rua Arno Delling;-26.8489877;-49.0983;17.5
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;17.5
89030-300;Itoupava seca;Rua Para;-26.8975422;-49.0910983;17.5
89057-036;Fortaleza;Rua Primavera;-26.8738475;-49.0609339;17.55
89050-010;Ponta aguda;Rua Porto Rico;-26.9192581;-49.0607176;17.55
89036-505;Velha;Rua Anderson Bozzano;-26.9171373;-49.0965204;17.55
89062-080;Itoupava central;Rua Tereza Fischer;-26.8423599;-49.082931;17.55
89015-400;Vorstadt;Rua Antonio Treis;-26.9018778;-49.038204;17.57
89056-150;Itoupava norte;Rua 25 de Agosto;-26.8761314;-49.0805143;17.6
89072-200;Badenfurt;Rua Arnold Hemmer;-26.8816738;-49.1662501;17.6
89072-010;Badenfurt;Rua Theodoro Nuss;-26.8839255;-49.1455451;17.6
89030-101;Itoupava seca;Rua Engenheiro Paul Werner;-26.8962619;-49.0824227;17.6
89030-480;Itoupava seca;Rua Joao Pasqualini;-26.879614;-49.0912314;17.6
89036-501;Velha;Rua Gustavo Budag;-26.918693;-49.0942472;17.6
89068-110;Itoupava central;Rua Henrique Griebel;-26.820162;-49.0939777;17.6
89066-060;Itoupavazinha;Rua Gustavo Henschel;-26.8488729;-49.0955441;17.6
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;17.6
89022-120;Garcia;Rua Urussanga;-26.9449403;-49.0690154;17.6
89030-520;Itoupava seca;Rua Richard Franz Parucker;-26.8785007;-49.0943311;17.65
89062-350;Itoupava central;Rua Arthur Litzenberger;-26.816113;-49.0861979;17.65
89062-244;Itoupava central;Rua Bruno Mordhorst;-26.8260108;-49.0799027;17.65
89065-660;Salto do norte;Rua Candelaria;-26.8701329;-49.1147706;17.65
89062-080;Itoupava central;Rua Tereza Fischer;-26.8423599;-49.082931;17.65
89065-640;Salto do norte;Rua Max Maul;-26.8632931;-49.1159143;17.65
89062-020;Itoupava central;Rua Henrique Passold;-26.8481167;-49.0819359;17.65
89070-272;Badenfurt;Rua Heinrich Hemmer;-26.8820467;-49.1224641;17.7
89070-540;Salto do norte;Rua Frei Henrique de Coimbra;-26.865671;-49.1182624;17.7
89051-240;Ponta aguda;Rua Alfonso de Jesus;-26.8962798;-49.0575492;17.75
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;17.75
89062-010;Itoupava central;Rua Christian Wilhelm Staack;-26.8467276;-49.0811388;17.75
89068-040;Itoupava central;Rua August Pagel;-26.822489;-49.0914311;17.75
89065-101;Salto do norte;Rua Engenheiro Udo Deeke;-26.8714168;-49.095702;17.8
89037-256;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379;17.85
89056-130;Fortaleza;Rua Albert Einstein;-26.8753658;-49.0713747;17.85
89022-090;Garcia;Rua Sargento Carlos Argemiro de Camargo;-26.946566;-49.0732804;17.85
89062-212;Itoupava central;Rua Perola do Vale;-26.834914;-49.0821705;17.9
89037-256;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379;17.9
89015-300;Vorstadt;Rua Sao Bento;-26.9044203;-49.0431699;17.95
89055-001;Tribess;Rua Julio Michel;-26.8807717;-49.0613309;17.95
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;17.95
89053-500;Itoupava norte;Rua Almirante Armin Zimmermann;-26.8776068;-49.0849655;17.95
89065-101;Salto do norte;Rua Engenheiro Udo Deeke;-26.8714168;-49.095702;18.0
89010-325;Jardim blumenau;Rua Floriano Peixoto;-26.9221084;-49.0635103;18.0
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;18.05
89021-170;Garcia;Rua Portugal;-26.9426949;-49.0695836;18.05
89030-230;Itoupava seca;Rua Heloy Dalsasso;-26.8976894;-49.0831355;18.1
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;18.15
89063-020;Itoupava central;Rua Rudiberto Krueger;-26.8093843;-49.0893876;18.2
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;18.2
89015-300;Vorstadt;Rua Sao Bento;-26.9044203;-49.0431699;18.2
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;18.2
89030-140;Itoupava seca;Rua Clara Persuhn;-26.9007607;-49.0818083;18.3
89063-003;Itoupava central;Rua Gustavo Zimmermann;-26.8036671;-49.0875859;18.3
89057-700;Tribess;Rua Francisco Vahldieck;-26.8835204;-49.0721619;18.35
89070-541;Salto do norte;Rua Johann Sachse;-26.8646743;-49.1243115;18.4
89022-006;Garcia;Rua Amazonas;-26.9613043;-49.0655583;18.4
89030-170;Itoupava seca;Rua Icara;-26.8998231;-49.0824934;18.4
89062-430;Itoupava central;Rua Felippe Jensen;-26.8137398;-49.0881964;18.45
89070-541;Salto do norte;Rua Johann Sachse;-26.8646743;-49.1243115;18.45
89035-207;Vila nova;Rua Daniel Pfaffendorf;-26.9031179;-49.0804412;18.55
89070-272;Badenfurt;Rua Heinrich Hemmer;-26.8820467;-49.1224641;18.6
89066-060;Itoupavazinha;Rua Gustavo Henschel;-26.8488729;-49.0955441;18.7
89068-140;Itoupava central;Rua Alvorada;-26.8186587;-49.0923355;18.75
89030-490;Itoupava seca;Rua Nayme Tomelin;-26.8788989;-49.0912211;18.85
89070-272;Badenfurt;Rua Heinrich Hemmer;-26.8820467;-49.1224641;18.95
89030-030;Itoupava seca;Rua Iguacu;-26.8997322;-49.0786667;19.0
89062-220;Itoupava central;Rua George Fridrich Mordhorst;-26.826806;-49.0818168;19.05
89015-300;Vorstadt;Rua Sao Bento;-26.9044203;-49.0431699;19.25
89037-256;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379;19.25
89015-400;Vorstadt;Rua Antonio Treis;-26.9018778;-49.038204;19.3
89065-101;Salto do norte;Rua Engenheiro Udo Deeke;-26.8714168;-49.095702;19.35
89056-101;Fortaleza;Rua Fritz Koegler;-26.8703023;-49.0726174;19.65
89070-541;Salto do norte;Rua Johann Sachse;-26.8646743;-49.1243115;19.65
89022-080;Garcia;Rua Campos Novos;-26.946299;-49.0724331;19.75
89056-101;Fortaleza;Rua Fritz Koegler;-26.8703023;-49.0726174;19.75
89065-101;Salto do norte;Rua Engenheiro Udo Deeke;-26.8714168;-49.095702;19.95
89062-270;Itoupava central;Rua Arnoldo Beck;-26.8215024;-49.0819976;20.05
89030-290;Itoupava seca;Rua Henrique Clasen;-26.8912067;-49.0869136;20.25
89030-101;Itoupava seca;Rua Engenheiro Paul Werner;-26.8962619;-49.0824227;20.25
89066-101;Itoupava central;Rua Franz Volles;-26.835932;-49.102338;20.4
89030-101;Itoupava seca;Rua Engenheiro Paul Werner;-26.8962619;-49.0824227;20.7
89065-130;Salto do norte;Rua Ari Barroso;-26.8615641;-49.0995601;20.85
89030-150;Itoupava seca;Rua Gustavo Persuhn;-26.8997231;-49.0817473;21.0
